text,label
掃除機が壊れてしまい自身がゴミになる,"[0,1]"
コンドームのファミリーパック,"[0,1]"
そういえば、絶対的な支配者として天皇陛下が君臨していた戦前の方がまだ日本の民主主義は機能していた,"[0,1]"
"ずっとシフトが裏目に出ていた試合で
そのシフトが助けることになる","[0,1]"
"「バイト先で女の子を口説くな。軽薄な男は幸せな恋愛出来ないよ。」とか言ってきたチン騎士に

「お、誰か狙ってるん？それとも既に彼女いるとか？」
て聞いたら口籠もってた。

バイト先で女を口説く""悪の男(笑)""に王道に大学で作った素敵な彼女がいるのに正義の男(笑)は孤独","[0,1]"
"次は男子決勝
大津vs慶誠
やる前から5点差はつくって言われてる。
それだけの実力差がある。

今年の大津に勝てる可能性が1番高いのは、大津のベンチと応援席にいる子たち","[0,1]"
近代に自然科学の概念によって神話的世界観から人類が解放されてもそれは科学的思考が身についた訳ではなく、神に対する信仰が科学に置き換わっただけ,"[0,1]"
"環境にやさしい！明日の地球の為にって
気分良く乗るつもりだったEVが
私達のエネルギーを奪って走らせる
罪悪感で乗れない乗り物になる","[0,1]"
続3部作はポリコレに屈して人間を増やして異形種を減らす,"[0,1]"
一週間寝かせた返答に対する「早急な対応」,"[0,1]"
"本題とはずれるかも。
昔のニコ動とかもそうだったんだけど、健全でセーフなコンテンツよりアウトに片足突っ込んでるコンテンツのほうが面白い","[0,1]"
この理由から国内木材や林業が脚光を浴び始めた,"[0,1]"
明石市の出生率1.7が驚異的というのは施策に対して低い,"[0,1]"
扇、立ち回りが有能過ぎる,"[0,1]"
タニタ、不健康企業で社員も不健康になって会社辞めてるのか。,"[0,1]"
歌詞は、元々意味や決まりなどなかったものに決まりを作った（右左という定義）くせに、ミギヒダリとヒダリミギのように都合よく方向（時代？とか大人の理不尽）が変わる,"[0,1]"
「「良い経験になった」と言えるのは生還した者だけ」,"[0,1]"
ラパイッチのゴールでクロアチア勝ち越し！周囲のクロアチア人も驚くほど大騒ぎしましたよ、愛するラパイッチが目の前でゴールしたのですから。しかし、愛するラパイッチのゴールで、愛するアズーリが敗れてしまった,"[0,1]"
"アプリでスペック全開アピールするようになってから、遊びたい欲があってノリのいいシコい子とのマッチが少なくなった気がする。

女を求めてスペック上げを地道にしていたら、逆に狙ってる子と属性がずれて抱けなくなった","[0,1]"
日本のエネルギー価格が上がらないのは「税金部分(ほぼ固定)がデカすぎて、原価での影響が少なめ」,"[0,1]"
自民党議員を落選させることがSDGsにもつながる,"[0,1]"
結果ジルー残しが他の選手を活かす最善の選択,"[0,1]"
世界最初の社会主義国の指導者の名前を冠した造船所のある街から、その後継国に対する闘いに必要な武器が戦地に運ばれていく。冷戦が終結してから既に30年以上。なん,"[0,1]"
"そして今日も4時に目が覚めて寝れず。

原因を作ってる奴が、睡眠導入剤を買ってくれる","[0,1]"
"ちょw買替えたばかりな件
最も使いたい瞬間が #自粛 が必要な瞬間であり
最も必要性が高い層が自粛してしまう","[0,1]"
"おとわっかも、ワッ○とティー○がやってるところがミームになってる

淫夢語録はすべてゲイポルノが由来

エロを妨害するミームは大抵エロ由来","[0,1]"
"おまいう案件w
まぁ、他の4紙が全部🐯印翼賛報道で、実はいちばんウチの記事デカいのはココ、","[0,1]"
始めてもいない感染対策によるインフルエンザ激減,"[0,1]"
"あなたに合わせるのはやめる

わたしが自由でいることが すべて

あなたにとらわれたくなったら また檻に入りに行くし

自由にする

あなたの期待に応えるのは つかれちゃう

わたしが自由にすることすら あなたの希望である","[0,1]"
欲望が栄光だった時よりも欲望一度無くして新しい欲望を得た今の真澄の方が栄光を手にしてる,"[0,1]"
橋下徹氏らによれば…,"[0,1]"
#勇やめ 10話、嘘と本音を交えてエキドナ達を煽りながら戦うレオ、見てて辛くなる…。魔王が勇者になる,"[0,1]"
"エクソン・モービルが、８年ぶりに100ドルに復帰したことが報道されています。

「もちろん、ウォール街のアナリストたちも、続々と買い推奨を出し始めている」","[0,1]"
じぞ恋録り溜めたの間違えて消してしまい中途半端に残してもと全消し結果収め所の決まってなかったドラマが収まる,"[0,1]"
"愛されたい人は理解されたい受け入れられたいが強いから、愛されたい人同士で一緒になりやすい。
その真理は、寂しさを埋めるとか自分のマイナスを打ち消してもらうために不健康な共依存を求めるから。
そこでテイカー×テイカーの攻防が始まる。ギブを求めたテイカーがテイカーを選ぶ","[0,1]"
撤退戦を手伝うほど、バックオフィスとして触れてこれなかった範囲かつ特殊な業務の経験を積む,"[0,1]"
上映3時間を通してぼんやり漂っている孤独や人生の無情さがあらわれている。そこに共感するものを自分の人生に見つけられる人は決して少なくない。理屈でならかんたんに片付けられることだが理屈では解決しない。感情という不条理を拭ってくれるのはある種の奇跡、単なる超偶然的ななにか,"[0,1]"
"社会に順応していく力をつけるのも学校の役割だけどそれを大義名分にひたすらに全てを均一化していこうとする何十年前の思考が未だにまかり通るのが学校社会
自主性を求めつつもそれを潰しているのが学校","[0,1]"
おそらく潔以外の相棒達は全員既に進化してる,"[0,1]"
"私はほんとに一瀬グレンという男が好きなんですけど、いつだって仲間を裏切れないとかその他諸々の優しさを持っていたからこそ仲間に出逢えて希望を掴んだと思ったら
優しさ故に全てを失ってどん底に落ちて仲間を裏切る行動をしている","[0,1]"
そしてこの夏電気が足りない,"[0,1]"
"実はとある中国サイトにちょっくらカラオケ上げてるんだけど

多分愛国者(笑)にバカヤローって日本語読みでコメきてて

そんな高尚なものじゃないけど、配信者がよくゆうアンチして気づかれたいんですねかわいいでちゅねーがわかる気がするし

中国テイストのボカロに日本語でアンチコメする","[0,1]"
